City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
0,margaret river,-33.95,115.0667,14.490000000000009,91,3,1.78,AU,1701192046
1,grytviken,-54.2811,-36.5092,1.2900000000000205,73,9,3.96,GS,1701192046
2,anadyr,64.75,177.4833,-3.7199999999999704,85,75,11.0,RU,1701192047
3,altay,47.8667,88.1167,-2.4599999999999795,52,1,4.3,CN,1701192047
4,punta arenas,-53.15,-70.9167,13.010000000000048,47,40,15.43,CL,1701192032
5,bredasdorp,-34.5322,20.0403,18.430000000000007,59,29,6.53,ZA,1701192047
6,bodaybo,57.8506,114.1933,-16.21999999999997,99,100,1.28,RU,1701192047
7,bethel,41.3712,-73.414,4.2000000000000455,52,40,5.66,US,1701192048
8,port lincoln,-34.7333,135.8667,15.100000000000023,86,93,7.48,AU,1701192048
9,mandera,3.9366,41.867,31.110000000000014,37,10,3.02,KE,1701192048
10,laguna,38.421,-121.4238,12.760000000000048,73,0,2.06,US,1701192048
11,condega,13.365,-86.3985,27.170000000000016,59,50,4.32,NI,1701192048
12,nova sintra,14.8667,-24.7167,22.02000000000004,69,23,4.49,CV,1701192049
13,santa ana de yacuma,-13.75,-65.4333,27.970000000000027,89,75,1.03,BO,1701192049
14,olonkinbyen,70.9221,-8.7187,1.9300000000000068,77,40,5.89,SJ,1701192049
15,akjoujt,19.6969,-14.4164,31.180000000000007,9,82,2.21,MR,1701192049
16,port-aux-francais,-49.35,70.2167,4.689999999999998,96,100,14.36,TF,1701192049
17,okakarara,-20.5833,17.4333,33.31,14,53,1.37,NA,1701192049
18,adamstown,-25.066,-130.1015,23.110000000000014,86,99,8.07,PN,1701192050
19,blackmans bay,-43.0167,147.3167,11.07000000000005,95,100,2.08,AU,1701192050
20,vernon,50.2581,-119.2691,3.340000000000032,60,10,1.03,CA,1701192050
21,quepos,9.4236,-84.1652,29.55000000000001,66,9,2.32,CR,1701192050
22,ulety,51.3572,112.4849,-15.96999999999997,82,89,4.37,RU,1701192050
23,queenstown,-31.8976,26.8753,18.379999999999995,76,42,5.31,ZA,1701192026
24,cromwell,41.5951,-72.6454,5.020000000000039,43,75,8.23,US,1701192051
25,iqaluit,63.7506,-68.5145,-1.1499999999999773,92,75,9.26,CA,1701192051
26,kulhudhuffushi,6.6221,73.07,28.340000000000032,69,100,2.29,MV,1701192051
27,puerto natales,-51.7236,-72.4875,8.25,81,75,10.8,CL,1701192051
28,keflavik,64.0049,-22.5624,1.9500000000000455,86,75,3.6,IS,1701192051
29,leava,-14.3,-178.1667,28.660000000000025,79,82,9.14,WF,1701192052
30,ushuaia,-54.8,-68.3,15.810000000000002,33,40,4.12,AR,1701192052
31,coahuayana de hidalgo,18.7,-103.6583,29.80000000000001,55,100,1.14,MX,1701192052
32,longyearbyen,78.2186,15.6401,2.910000000000025,75,75,5.66,SJ,1701191842
33,waitangi,-43.9535,-176.5597,14.340000000000032,93,83,1.79,NZ,1701192053
34,oranjestad,12.524,-70.027,30.970000000000027,70,75,10.29,AW,1701192053
35,yerofey pavlovich,53.9667,121.9667,-14.799999999999955,61,100,3.83,RU,1701192053
36,whitehorse,60.7161,-135.0538,-6.569999999999993,68,20,1.03,CA,1701192053
37,bilibino,68.0546,166.4372,-28.94999999999999,100,99,1.17,RU,1701192054
38,praia da vitoria,38.7333,-27.0667,20.140000000000043,77,75,3.74,PT,1701192054
39,hithadhoo,-0.6,73.0833,28.02000000000004,75,100,3.96,MV,1701192054
40,rosetta,31.4044,30.4164,17.590000000000032,54,86,3.14,EG,1701192054
41,three points,32.0767,-111.3137,20.210000000000036,36,100,2.76,US,1701192054
42,orapa,-21.2833,25.3667,32.129999999999995,15,1,3.67,BW,1701192055
43,tiksi,71.6872,128.8694,-16.549999999999955,90,100,9.5,RU,1701192055
44,west island,-12.1568,96.8225,25.99000000000001,73,40,5.14,CC,1701192055
45,nuuk,64.1835,-51.7216,0.34000000000003183,43,100,7.2,GL,1701192033
46,tazovsky,67.4667,78.7,-15.899999999999977,96,100,3.94,RU,1701192055
47,port elizabeth,-33.918,25.5701,20.170000000000016,79,0,8.75,ZA,1701192055
48,aksuat,48.7167,83.7,-1.1200000000000045,62,72,0.96,KZ,1701192056
49,nemuro,43.3236,145.575,3.580000000000041,71,43,11.13,JP,1701192056
50,udachny,66.4167,112.4,-17.99999999999997,94,98,7.47,RU,1701192056
51,pontes e lacerda,-15.2261,-59.3353,37.64000000000004,31,94,1.65,BR,1701192056
52,wailua homesteads,22.0669,-159.378,20.439999999999998,85,75,2.06,US,1701192057
53,nema,57.5067,50.5011,-4.279999999999973,95,100,2.76,RU,1701192057
54,invercargill,-46.4,168.35,7.7900000000000205,81,95,1.79,NZ,1701192057
55,albany,42.6001,-73.9662,1.1299999999999955,43,73,3.13,US,1701192057
56,college,64.8569,-147.8028,-6.96999999999997,89,75,0.0,US,1701192057
57,jayapura,-2.5333,140.7,24.660000000000025,89,100,0.66,ID,1701192057
58,papatowai,-46.5619,169.4708,8.180000000000007,67,100,5.64,NZ,1701192058
59,ixtapa,20.7,-105.2,27.900000000000034,61,75,1.79,MX,1701192058
60,la passe,45.5549,-0.8967,7.210000000000036,69,7,1.49,FR,1701192058
61,hermanus,-34.4187,19.2345,17.910000000000025,70,39,4.8,ZA,1701192058
62,ribeira grande,38.5167,-28.7,19.32000000000005,94,75,8.05,PT,1701192058
63,yazd,31.8972,54.3675,14.060000000000002,28,0,1.03,IR,1701192031
64,mizunami,35.3667,137.25,6.850000000000023,91,33,1.68,JP,1701192059
65,carlow,52.8408,-6.9261,5.740000000000009,92,24,0.87,IE,1701192059
66,anchorage,61.2181,-149.9003,3.0200000000000387,76,100,5.14,US,1701192059
67,yellowknife,62.456,-114.3525,-14.769999999999982,96,75,1.03,CA,1701191847
68,slave lake,55.2834,-114.769,0.9900000000000091,86,0,2.06,CA,1701191898
69,avarua,-21.2078,-159.775,24.03000000000003,88,75,7.72,CK,1701191807
70,jamestown,42.097,-79.2353,-2.2299999999999613,92,100,7.2,US,1701191905
71,carnarvon,-24.8667,113.6333,21.110000000000014,69,54,7.19,AU,1701192060
72,laizhou,37.1717,119.9214,0.4399999999999977,42,95,1.71,CN,1701192060
73,labytnangi,66.6572,66.4183,-11.339999999999975,94,100,6.29,RU,1701192060
74,antofagasta,-23.65,-70.4,20.600000000000023,66,13,4.89,CL,1701191862
75,nikolayevsk-on-amure,53.1406,140.73,-19.079999999999984,94,95,1.53,RU,1701192061
76,newman,37.3138,-121.0208,11.830000000000041,45,36,0.51,US,1701192061
77,minas de marcona,-15.2119,-75.1103,21.04000000000002,54,36,7.53,PE,1701192061
78,tangalle,6.024,80.7911,24.620000000000005,86,100,1.21,LK,1701192061
79,edinburgh of the seven seas,-37.0676,-12.3116,14.240000000000009,78,84,8.49,SH,1701192062
80,new norfolk,-42.7826,147.0587,11.720000000000027,97,100,0.72,AU,1701192062
81,mount isa,-20.7333,139.5,22.870000000000005,73,0,2.06,AU,1701192062
82,taulaga,-11.0553,-171.0883,28.129999999999995,77,100,7.76,AS,1701192063
83,tura,25.5198,90.2201,19.230000000000018,69,85,1.43,IN,1701192063
84,vilyuchinsk,52.9306,158.4028,-8.370000000000005,88,74,3.3,RU,1701192064
85,thompson,55.7435,-97.8558,-13.909999999999968,78,75,1.03,CA,1701192064
86,karungdong,5.8844,121.263,27.200000000000045,82,64,1.66,PH,1701192064
87,st. john's,47.5649,-52.7093,9.879999999999995,95,100,15.43,CA,1701192064
88,luderitz,-26.6481,15.1594,24.710000000000036,49,95,14.54,NA,1701192065
89,adrar,20.5022,-10.0711,25.060000000000002,11,48,2.23,MR,1701192065
90,ishikawa,26.4233,127.8214,18.980000000000018,59,0,2.57,JP,1701192065
91,ust-nera,64.5667,143.2,-22.909999999999968,98,100,0.97,RU,1701192066
92,sao jose da coroa grande,-8.8978,-35.1478,28.140000000000043,61,48,5.34,BR,1701192066
93,hadibu,12.65,54.0333,25.879999999999995,67,100,5.78,YE,1701192066
94,monywa,22.1167,95.1333,20.470000000000027,80,49,2.13,MM,1701192066
95,potosi,-19.5836,-65.7531,15.480000000000018,44,40,4.12,BO,1701192067
96,selfoss,63.9331,-20.9971,1.2300000000000182,85,100,2.79,IS,1701192067
97,uturoa,-16.7333,-151.4333,26.700000000000045,77,74,8.45,PF,1701192067
98,iskateley,67.6803,53.1512,-17.20999999999998,95,86,4.92,RU,1701192068
99,ghat,24.9647,10.1728,22.07000000000005,13,0,2.31,LY,1701192068
100,safi,32.1667,-8.8333,17.390000000000043,56,41,5.2,MA,1701192068
101,isafjordur,66.0755,-23.124,-0.9799999999999613,74,0,0.0,IS,1701192069
102,nabire,-3.3667,135.4833,23.590000000000032,94,100,2.53,ID,1701192069
103,kassala,15.451,36.4,30.930000000000007,23,0,4.44,SD,1701192070
104,sitka,57.0531,-135.33,3.9399999999999977,87,75,2.57,US,1701192070
105,sarupathar,26.1984,93.8094,17.230000000000018,89,2,0.36,IN,1701192070
106,hawaiian paradise park,19.5933,-154.9731,22.24000000000001,86,0,2.57,US,1701192070
107,qaqortoq,60.7167,-46.0333,-7.529999999999973,67,100,2.35,GL,1701192071
108,petropavlovsk-kamchatsky,53.0452,158.6483,-9.189999999999998,86,0,6.0,RU,1701192071
109,ballina,-28.8667,153.5667,19.32000000000005,94,99,3.37,AU,1701192072
110,cabo san lucas,22.8909,-109.9124,28.200000000000045,62,0,1.54,MX,1701192003
111,kodiak,57.79,-152.4072,5.730000000000018,70,100,8.75,US,1701192072
112,nelson bay,-32.7167,152.15,21.160000000000025,95,94,7.15,AU,1701192072
113,codrington,-38.2667,141.9667,14.890000000000043,92,100,9.47,AU,1701192073
114,serenje,-13.2325,30.2352,23.060000000000002,50,89,0.99,ZM,1701192073
115,greenland,43.0362,-70.8328,4.600000000000023,45,40,7.2,US,1701192073
116,badger,64.8,-147.5333,-7.009999999999991,90,20,0.0,US,1701191775
117,brooks,50.5834,-111.8851,0.020000000000038654,64,8,2.06,CA,1701192073
118,sant antoni de portmany,38.9807,1.3036,18.54000000000002,71,0,6.69,ES,1701192074
119,morehead city,34.7229,-76.726,9.439999999999998,49,0,5.66,US,1701192074
120,georgetown,5.4112,100.3354,26.960000000000036,79,20,2.06,MY,1701191898
121,lompoc,34.6391,-120.4579,18.29000000000002,52,0,3.6,US,1701192075
122,holualoa,19.6228,-155.9522,20.99000000000001,84,100,2.57,US,1701192075
123,tazacorte,28.629,-17.9293,22.54000000000002,78,20,1.79,ES,1701192075
124,ialibu,-6.2821,143.9935,14.560000000000002,100,100,0.33,PG,1701192075
125,okhotsk,59.3833,143.3,-11.25,91,100,2.77,RU,1701192076
126,roma,43.2128,-75.4557,0.05000000000001137,55,100,10.29,US,1701191830
127,marilia,-22.2139,-49.9458,33.27000000000004,35,77,4.42,BR,1701192076
128,san ignacio de velasco,-16.3667,-60.95,35.26000000000005,33,79,3.98,BO,1701192076
129,antsiranana,-12.2787,49.2917,25.670000000000016,84,33,4.58,MG,1701192077
130,mountain home,43.133,-115.6912,-3.8100000000000023,75,0,3.6,US,1701192077
131,carolina,18.3808,-65.9574,32.07000000000005,71,40,6.69,PR,1701191781
132,altai,46.3722,96.2583,-15.829999999999984,86,2,1.28,MN,1701192078
133,hoemul-li,41.4339,129.67,-3.359999999999957,33,3,4.82,KP,1701192078
134,dwarka,22.2394,68.9678,23.629999999999995,53,0,6.31,IN,1701192079
135,kapuskasing,49.4169,-82.4331,-11.949999999999989,78,100,6.17,CA,1701192003
136,farah,32.5,62.5,14.340000000000032,24,0,1.02,AF,1701192079
137,high river,50.5834,-113.8687,2.3100000000000023,38,1,2.65,CA,1701192079
138,rio grande,-32.035,-52.0986,26.060000000000002,80,100,9.57,BR,1701192080
139,fuerte olimpo,-21.0415,-57.8738,35.59000000000003,38,69,3.35,PY,1701191877
140,kutum,14.2,24.6667,23.939999999999998,20,2,3.78,SD,1701192080
141,awjilah,29.1081,21.2869,16.720000000000027,32,19,2.76,LY,1701192081
142,kone,-21.0595,164.8658,21.439999999999998,85,100,1.94,NC,1701192081
143,happy valley-goose bay,53.3168,-60.3315,4.170000000000016,81,75,5.14,CA,1701192040
144,darovskoy,58.77,47.9564,-5.529999999999973,98,100,1.57,RU,1701192081
145,kingston,17.997,-76.7936,30.129999999999995,72,75,2.06,JM,1701191802
146,mount gambier,-37.8333,140.7667,14.670000000000016,90,100,6.08,AU,1701192082
147,muromtsevo,56.3724,75.2418,-5.8700000000000045,83,94,3.99,RU,1701192082
148,klyuchi,52.2667,79.1667,-0.8100000000000023,62,100,4.61,RU,1701192082
149,alice springs,-23.7,133.8833,21.75,49,18,3.6,AU,1701191960
150,rechytsa,52.3617,30.3916,-7.939999999999998,91,97,4.05,BY,1701192083
151,port mathurin,-19.6833,63.4167,25.29000000000002,72,9,4.36,MU,1701192083
152,kashin,57.3592,37.6081,-7.8700000000000045,93,97,4.87,RU,1701192084
153,bismarck,46.8083,-100.7837,4.78000000000003,61,0,7.2,US,1701191850
154,atafu village,-8.5421,-172.5159,27.900000000000034,81,100,9.6,TK,1701192084
155,baganga,7.5739,126.56,25.720000000000027,87,75,1.73,PH,1701192084
156,kailua-kona,19.6406,-155.9956,23.060000000000002,83,100,2.57,US,1701192085
157,tyukhtet,56.5389,89.3011,-13.989999999999952,94,52,2.85,RU,1701192085
158,masterton,-40.9597,175.6575,11.050000000000011,98,93,2.03,NZ,1701191787
159,el granada,37.5027,-122.4694,14.939999999999998,56,0,0.0,US,1701192086
160,kosong,38.3788,128.4676,0.27000000000003865,46,5,5.86,KR,1701192086
161,gadzhiyevo,69.2551,33.3362,-1.259999999999991,81,99,8.43,RU,1701192086
162,atlantic beach,30.3344,-81.3987,13.120000000000005,50,0,6.17,US,1701192087
163,aasiaat,68.7098,-52.8699,-11.629999999999995,79,90,7.72,GL,1701192087
164,okha,53.5739,142.9478,-13.589999999999975,90,67,2.88,RU,1701192087
165,vorgashor,67.5833,63.95,-17.519999999999982,93,81,3.04,RU,1701192088
166,sinabang,2.4803,96.3801,26.49000000000001,85,100,3.92,ID,1701191900
167,bataipora,-22.2953,-53.2711,34.56,40,56,4.55,BR,1701192088
168,inhambane,-23.865,35.3833,25.340000000000032,77,0,5.89,MZ,1701192088
169,tual,-5.6667,132.75,27.77000000000004,76,100,0.78,ID,1701192089
170,morondava,-20.2833,44.2833,27.100000000000023,78,5,6.32,MG,1701192089
171,lata,40.1629,-8.3327,16.560000000000002,95,97,1.59,PT,1701192089
172,raduzhny,62.0961,77.475,-3.919999999999959,87,100,4.08,RU,1701192090
173,afaahiti,-17.75,-149.2833,25.930000000000007,83,99,9.25,PF,1701192090
174,corumba,-19.0092,-57.6533,35.84000000000003,49,40,5.14,BR,1701192090
175,toyooka,35.5333,134.8333,5.760000000000048,68,26,3.24,JP,1701192091
176,talnakh,69.4865,88.3972,-24.00999999999999,99,38,2.05,RU,1701192091
177,monrovia,6.3005,-10.7969,27.870000000000005,78,100,1.74,LR,1701192091
178,swainsboro,32.5974,-82.3337,11.939999999999998,37,0,6.69,US,1701192092
179,vrede,-27.4257,29.1659,19.060000000000002,66,83,4.7,ZA,1701192092
180,aibak,36.2647,68.0155,14.270000000000039,28,100,1.16,AF,1701192092
181,saipan,15.1355,145.701,27.390000000000043,83,75,5.66,MP,1701192093
182,katsuren-haebaru,26.3369,127.8719,19.010000000000048,59,0,2.57,JP,1701192093
183,belpre,39.274,-81.5729,-2.0,60,100,6.17,US,1701192093
184,lihue,21.9789,-159.3672,20.77000000000004,87,75,2.06,US,1701192094
185,jaunjelgava,56.6167,25.0833,-4.279999999999973,95,94,3.14,LV,1701192094
186,cockburn town,21.4612,-71.1419,27.160000000000025,68,6,5.09,TC,1701192095
187,edd,13.9297,41.6925,27.670000000000016,68,81,3.24,ER,1701192095
188,karangampel,-6.4622,108.4519,26.870000000000005,77,99,3.95,ID,1701192096
189,burang,30.25,81.1667,-7.539999999999964,94,92,1.13,CN,1701192096
190,fuxin,42.0156,121.6589,-10.810000000000002,63,7,3.55,CN,1701192096
191,amol,36.4696,52.3507,13.390000000000043,95,100,1.34,IR,1701192097
192,chimoio,-19.1164,33.4833,25.33000000000004,25,88,2.09,MZ,1701191807
193,twentynine palms,34.1356,-116.0542,15.03000000000003,31,98,1.36,US,1701191963
194,newcastle west,52.4492,-9.0611,6.6200000000000045,89,49,1.13,IE,1701192097
195,whakatane,-37.9585,176.9854,14.170000000000016,90,20,0.45,NZ,1701192098
196,talladega,33.4359,-86.1058,10.970000000000027,36,0,8.75,US,1701192098
197,tindouf,27.6711,-8.1474,25.25,18,0,8.23,DZ,1701192098
198,hamilton,39.1834,-84.5333,-2.419999999999959,62,100,4.12,US,1701192099
199,ajdabiya,30.7554,20.2263,17.629999999999995,37,1,4.44,LY,1701192099
200,touros,-5.1989,-35.4608,28.810000000000002,63,86,6.61,BR,1701192099
201,pandan,14.0453,124.1694,27.120000000000005,87,99,5.16,PH,1701192100
202,puerto san jose,13.9256,-90.8244,28.930000000000007,63,100,1.12,GT,1701192100
203,saldanha,-33.0117,17.9442,20.03000000000003,72,2,7.0,ZA,1701192100
204,arteche,12.2645,125.4048,26.879999999999995,89,98,3.5,PH,1701192101
205,callao,-12.0667,-77.15,21.160000000000025,73,75,4.63,PE,1701191992
206,chibougamau,49.9168,-74.3659,-11.20999999999998,85,100,3.6,CA,1701192104
207,bengkulu,-3.8004,102.2655,23.930000000000007,92,59,1.43,ID,1701192105
208,goundi,9.3627,17.366,31.390000000000043,27,36,2.0,TD,1701192105
209,panaba,21.2833,-88.2667,27.660000000000025,65,100,7.95,MX,1701192106
210,bikenibeu village,1.3673,173.1241,26.980000000000018,94,40,0.0,KI,1701192106
211,zhosaly,45.4878,64.0781,11.510000000000048,51,54,3.67,KZ,1701191955
212,valdivia,-39.8142,-73.2459,17.05000000000001,42,19,3.77,CL,1701191926
213,coronel oviedo,-25.4167,-56.45,29.760000000000048,69,78,2.64,PY,1701192108
214,constantia,44.1833,28.65,8.379999999999995,88,100,15.69,RO,1701191889
215,fort mcmurray,56.7268,-111.381,2.7700000000000387,64,0,5.66,CA,1701192059
216,seminole,28.7086,-81.2081,14.090000000000032,62,0,3.09,US,1701191852
217,flying fish cove,-10.4217,105.6791,26.05000000000001,69,62,8.03,CX,1701192036
218,nyagan,62.1406,65.3936,-1.3899999999999864,98,99,1.13,RU,1701192109
219,stanley,54.868,-1.6985,2.1000000000000227,89,20,4.12,GB,1701191847
220,noshiro,40.2039,140.0242,4.090000000000032,58,100,12.12,JP,1701192112
221,puerto quijarro,-17.7833,-57.7667,39.52000000000004,27,57,3.55,BO,1701192113
222,currais novos,-6.2608,-36.5178,30.950000000000045,44,68,7.03,BR,1701192113
223,akureyri,65.6835,-18.0878,-0.03999999999996362,100,75,0.0,IS,1701192114
224,plettenberg bay,-34.0527,23.3716,17.74000000000001,85,100,6.82,ZA,1701192114
225,ambar,37.8532,40.5278,3.7700000000000387,43,2,0.7,TR,1701192114
226,saurimo,-9.6608,20.3916,19.760000000000048,96,89,2.63,AO,1701192115
227,pechora,65.1472,57.2244,-12.299999999999955,97,99,2.68,RU,1701192116
228,ilulissat,69.2167,-51.1,-6.989999999999952,63,20,13.89,GL,1701192116
229,lijiang,26.8688,100.2207,5.260000000000048,72,21,2.2,CN,1701192117
230,coxen hole,16.3244,-86.5366,29.600000000000023,66,20,6.17,HN,1701192117
231,karratha,-20.7377,116.8463,24.160000000000025,53,1,9.62,AU,1701192118
232,taoudenni,22.6783,-3.9836,25.200000000000045,11,7,2.66,ML,1701192119
233,nagqu,31.5,92.0,-3.2399999999999523,61,100,1.38,CN,1701192119
234,harstad,68.799,16.5293,-1.0299999999999727,78,10,2.64,NO,1701192119
235,khovd,48.0056,91.6419,-9.299999999999955,93,10,0.41,MN,1701192120
236,korla,41.7597,86.1469,4.5400000000000205,39,100,2.92,CN,1701192120
237,rabo de peixe,37.8,-25.5833,18.730000000000018,99,20,3.09,PT,1701192121
238,port macquarie,-31.4333,152.9167,18.27000000000004,82,89,5.54,AU,1701191919
239,butembo,0.15,29.2833,14.960000000000036,97,98,0.79,CD,1701192121
240,morant bay,17.8815,-76.4093,30.390000000000043,76,46,4.3,JM,1701192122
241,mariental,-24.6333,17.9667,31.77000000000004,12,99,14.1,NA,1701192124
242,kapa'a,22.0752,-159.319,21.180000000000007,85,75,2.06,US,1701192124
243,palangkaraya,-2.2,113.8333,23.560000000000002,98,100,0.13,ID,1701192124
244,darnah,32.767,22.6367,17.610000000000014,37,22,10.34,LY,1701192125
245,lorengau,-2.0226,147.2712,27.02000000000004,78,83,0.95,PG,1701192126
246,joao pinheiro,-17.7425,-46.1725,32.97000000000003,31,99,1.65,BR,1701192127
247,nizhneangarsk,55.7833,109.55,-14.439999999999998,68,29,3.13,RU,1701192128
248,ostersund,63.1792,14.6357,-5.75,86,100,4.12,SE,1701191935
249,fale old settlement,-9.3852,-171.2468,27.230000000000018,83,90,7.03,TK,1701192129
250,les sables-d'olonne,46.6667,-1.8333,7.439999999999998,55,70,1.12,FR,1701192130
251,kollegal,12.15,77.1167,20.700000000000045,90,95,1.87,IN,1701192130
252,west bay,19.3667,-81.4167,31.04000000000002,74,20,5.66,KY,1701192130
253,kabare,-2.4683,28.8242,17.010000000000048,94,98,1.06,CD,1701192131
254,remire-montjoly,4.9167,-52.2667,31.02000000000004,66,75,6.17,GF,1701192131
255,luang namtha,20.9497,101.4011,15.75,76,7,0.33,LA,1701192132
256,turpan,42.9333,89.1667,4.730000000000018,38,100,0.84,CN,1701192132
257,christchurch,-43.5333,172.6333,9.410000000000025,85,75,3.09,NZ,1701192131
258,birao,10.2849,22.7882,28.80000000000001,19,0,2.9,CF,1701192133
259,demba,-5.51,22.2667,21.29000000000002,99,100,1.3,CD,1701192134
260,utrik,11.2278,169.8474,27.210000000000036,73,100,7.73,MH,1701192077
261,moses lake,47.1301,-119.2781,-5.6200000000000045,100,100,0.0,US,1701192134
262,wladyslawowo,54.7909,18.4009,1.07000000000005,69,99,5.36,PL,1701192135
263,deschutes river woods,43.9915,-121.3584,3.7100000000000364,93,0,0.0,US,1701192135
264,laojunmiao,39.8333,97.7333,-4.069999999999993,56,65,3.12,CN,1701192135
265,hammerfest,70.6634,23.6821,0.25,74,75,4.12,NO,1701192136
266,eastham,41.8301,-69.9739,5.0400000000000205,46,100,5.66,US,1701191941
267,rongelap,11.1635,166.8941,27.730000000000018,70,99,9.55,MH,1701192136
268,gunjur,13.2019,-16.7339,31.04000000000002,51,0,4.63,GM,1701192137
269,rikaze,29.25,88.8833,-0.3299999999999841,51,100,1.64,CN,1701192137
270,puerto ayora,-0.7393,-90.3518,26.980000000000018,98,62,4.92,EC,1701192138
271,namdrik,5.5994,168.1028,27.860000000000014,82,100,8.11,MH,1701192138
272,mineros,-17.1167,-63.2333,31.82000000000005,56,83,5.16,BO,1701192138
273,markovo,57.3206,107.0881,-17.69999999999999,98,100,1.23,RU,1701191846
274,tanggu,39.0211,117.6469,-3.019999999999982,32,11,5.76,CN,1701192139
275,ust'-kut,56.7938,105.7672,-18.539999999999964,100,100,1.01,RU,1701192139
276,maceio,-9.6658,-35.7353,31.689999999999998,51,40,6.17,BR,1701192139
277,kayenta,36.7278,-110.2546,1.1200000000000045,41,0,1.4,US,1701192140
278,sao felix do xingu,-6.6447,-51.995,38.170000000000016,23,13,1.9,BR,1701192140
279,tromso,69.6496,18.957,-6.989999999999952,93,20,1.54,NO,1701192140
280,carutapera,-1.195,-46.02,31.340000000000032,55,67,4.58,BR,1701192141
281,koryazhma,61.3143,47.1691,-4.489999999999952,96,100,2.32,RU,1701192141
282,weno,7.4515,151.8468,27.970000000000027,78,40,2.06,FM,1701192141
283,kamina,-8.7386,24.9906,19.24000000000001,96,82,1.98,CD,1701192142
284,mkuranga,-7.118,39.2078,23.79000000000002,87,46,2.18,TZ,1701192142
285,bafq,31.6128,55.4107,17.670000000000016,23,0,0.66,IR,1701192142
286,badr hunayn,23.7829,38.7905,27.439999999999998,38,12,2.21,SA,1701192142
287,ancud,-41.8697,-73.8203,12.350000000000023,68,12,5.84,CL,1701192143
288,labrador city,52.9463,-66.9114,-4.0499999999999545,80,75,4.63,CA,1701192143
289,chake chake,-5.2459,39.7666,25.850000000000023,85,67,2.69,TZ,1701192144
290,hailar,49.2,119.7,-19.369999999999976,90,100,3.29,CN,1701192144
291,buka,40.8108,69.1986,14.710000000000036,29,78,0.85,UZ,1701192145
292,bathsheba,13.2167,-59.5167,30.340000000000032,74,75,5.14,BB,1701192145
293,ghadamis,30.1337,9.5007,17.890000000000043,27,2,3.89,LY,1701192145
294,yangambi,0.8102,24.4336,23.160000000000025,94,100,1.11,CD,1701192146
295,bigadic,39.3925,28.1311,10.550000000000011,67,100,6.57,TR,1701192146
296,chonchi,-42.6128,-73.8092,15.620000000000005,52,77,3.73,CL,1701192147
297,quellon,-43.1167,-73.6167,13.28000000000003,66,91,5.4,CL,1701192147
298,ketchikan,55.3422,-131.6461,6.990000000000009,87,40,3.09,US,1701192147
299,beloyarskiy,63.7119,66.6722,-2.7799999999999727,98,100,0.89,RU,1701192148
300,yaya,56.206,86.44,-11.20999999999998,89,16,3.89,RU,1701192148
